,pv_pwr,wind_pwr
2010-01-01 00:00:00+01:00,0.0,0.3932703356180033
2010-01-01 01:00:00+01:00,0.0,0.4302438654606066
2010-01-01 02:00:00+01:00,0.0,0.4785929761329127
2010-01-01 03:00:00+01:00,0.0,0.5223704338309898
2010-01-01 04:00:00+01:00,0.0,0.5381284630714489
2010-01-01 05:00:00+01:00,0.0,0.46872007456903164
2010-01-01 06:00:00+01:00,0.0,0.41345998972614334
2010-01-01 07:00:00+01:00,0.0,0.39829652491743317
2010-01-01 08:00:00+01:00,0.0,0.4028691619660476
2010-01-01 09:00:00+01:00,0.05417354842722043,0.4063390844590626
2010-01-01 10:00:00+01:00,0.1062205255466432,0.41798064938019985
2010-01-01 11:00:00+01:00,0.14778209870884737,0.41231912935172954
2010-01-01 12:00:00+01:00,0.16561995219545989,0.3608201417887312
2010-01-01 13:00:00+01:00,0.14089929491416014,0.3663806539633905
2010-01-01 14:00:00+01:00,0.08439584675654122,0.28580170684687384
2010-01-01 15:00:00+01:00,0.020388603016175726,0.13900978636814482
2010-01-01 16:00:00+01:00,0.0,0.10616798536493027
2010-01-01 17:00:00+01:00,0.0,0.12337718241607312
2010-01-01 18:00:00+01:00,0.0,0.16223972617757756
2010-01-01 19:00:00+01:00,0.0,0.2269264935510599
2010-01-01 20:00:00+01:00,0.0,0.28989564474490825
2010-01-01 21:00:00+01:00,0.0,0.284070710836262
2010-01-01 22:00:00+01:00,0.0,0.226538056534115
2010-01-01 23:00:00+01:00,0.0,0.1693192573480273
2010-01-02 00:00:00+01:00,0.0,0.13718052292190228
2010-01-02 01:00:00+01:00,0.0,0.12438192782326214
2010-01-02 02:00:00+01:00,0.0,0.12688669313893014
2010-01-02 03:00:00+01:00,0.0,0.13167803928638477
2010-01-02 04:00:00+01:00,0.0,0.1470611521959143
2010-01-02 05:00:00+01:00,0.0,0.18332170593886543
2010-01-02 06:00:00+01:00,0.0,0.13103658040289934
2010-01-02 07:00:00+01:00,0.0,0.09098401635864362
2010-01-02 08:00:00+01:00,0.0,0.08882732679983994
2010-01-02 09:00:00+01:00,0.06374157166530536,0.09430382035359862
2010-01-02 10:00:00+01:00,0.1267910125516608,0.08885555932543475
2010-01-02 11:00:00+01:00,0.16877751747050818,0.08611590565632501
2010-01-02 12:00:00+01:00,0.1778759544529812,0.08620651533205266
2010-01-02 13:00:00+01:00,0.1541463835296167,0.05498654004519202
2010-01-02 14:00:00+01:00,0.08996342514281902,0.029036407749818395
2010-01-02 15:00:00+01:00,0.021916677057150696,0.01477500146698779
2010-01-02 16:00:00+01:00,0.0,0.004533076438922599
2010-01-02 17:00:00+01:00,0.0,0.00035336136715757616
2010-01-02 18:00:00+01:00,0.0,0.0001297655928426871
2010-01-02 19:00:00+01:00,0.0,0.006129685854272162
2010-01-02 20:00:00+01:00,0.0,0.021950566043253412
2010-01-02 21:00:00+01:00,0.0,0.017791767298669544
2010-01-02 22:00:00+01:00,0.0,0.02479990087071446
2010-01-02 23:00:00+01:00,0.0,0.03534674053811928
2010-01-03 00:00:00+01:00,0.0,0.04832347486274322
2010-01-03 01:00:00+01:00,0.0,0.06104924550214105
2010-01-03 02:00:00+01:00,0.0,0.06371492760035814
2010-01-03 03:00:00+01:00,0.0,0.055001435868091975
2010-01-03 04:00:00+01:00,0.0,0.058431240618529126
2010-01-03 05:00:00+01:00,0.0,0.06821278804906054
2010-01-03 06:00:00+01:00,0.0,0.06967538022208962
2010-01-03 07:00:00+01:00,0.0,0.06669031628072235
2010-01-03 08:00:00+01:00,0.0,0.06320495214513033
2010-01-03 09:00:00+01:00,0.0648573542164242,0.06071887102041236
2010-01-03 10:00:00+01:00,0.12863851732074563,0.06480757853999358
2010-01-03 11:00:00+01:00,0.17636860183020708,0.07310928724952569
2010-01-03 12:00:00+01:00,0.18279225988000036,0.070625333335434
2010-01-03 13:00:00+01:00,0.15056223382028958,0.06252109438462986
2010-01-03 14:00:00+01:00,0.09225039863130421,0.04111349642809792
2010-01-03 15:00:00+01:00,0.024284815434868854,0.03164428386369941
2010-01-03 16:00:00+01:00,0.0,0.026497603919374158
2010-01-03 17:00:00+01:00,0.0,0.019308424119868495
2010-01-03 18:00:00+01:00,0.0,0.01212234104829136
2010-01-03 19:00:00+01:00,0.0,0.008545930182297249
2010-01-03 20:00:00+01:00,0.0,0.004709601974311153
2010-01-03 21:00:00+01:00,0.0,0.0010006108541320505
2010-01-03 22:00:00+01:00,0.0,0.0004261386710039369
2010-01-03 23:00:00+01:00,0.0,0.00021461332064358745
2010-01-04 00:00:00+01:00,0.0,0.0
2010-01-04 01:00:00+01:00,0.0,0.0
2010-01-04 02:00:00+01:00,0.0,5.068662872622485e-05
2010-01-04 03:00:00+01:00,0.0,0.0012862654651554827
2010-01-04 04:00:00+01:00,0.0,0.004051318046191033
2010-01-04 05:00:00+01:00,0.0,0.010758914244502111
2010-01-04 06:00:00+01:00,0.0,0.020616528277228634
2010-01-04 07:00:00+01:00,0.0,0.02801443199023879
2010-01-04 08:00:00+01:00,0.0,0.024866556377653653
2010-01-04 09:00:00+01:00,0.06665035074040028,0.02296377325830513
2010-01-04 10:00:00+01:00,0.13425375540393014,0.03369828709156385
2010-01-04 11:00:00+01:00,0.18190770033367018,0.038409041722812676
2010-01-04 12:00:00+01:00,0.19705209096204296,0.022693689707720677
2010-01-04 13:00:00+01:00,0.16236219176976743,0.015264947893185618
2010-01-04 14:00:00+01:00,0.09370280235254133,0.012373424104720044
2010-01-04 15:00:00+01:00,0.023979517186746867,0.012204584190452755
2010-01-04 16:00:00+01:00,0.0,0.011817455621217929
2010-01-04 17:00:00+01:00,0.0,0.011026854808264127
2010-01-04 18:00:00+01:00,0.0,0.011766679679793867
2010-01-04 19:00:00+01:00,0.0,0.013519054832172294
2010-01-04 20:00:00+01:00,0.0,0.012503912872725068
2010-01-04 21:00:00+01:00,0.0,0.01196646892654327
2010-01-04 22:00:00+01:00,0.0,0.015756471714874022
2010-01-04 23:00:00+01:00,0.0,0.024267064077618503
2010-01-05 00:00:00+01:00,0.0,0.032935173486055624
2010-01-05 01:00:00+01:00,0.0,0.03288178402628995
2010-01-05 02:00:00+01:00,0.0,0.02784579761659829
2010-01-05 03:00:00+01:00,0.0,0.018857870454239433
2010-01-05 04:00:00+01:00,0.0,0.010680668623338623
2010-01-05 05:00:00+01:00,0.0,0.006666093512736728
2010-01-05 06:00:00+01:00,0.0,0.010923104955995317
2010-01-05 07:00:00+01:00,0.0,0.022358834497766336
2010-01-05 08:00:00+01:00,0.0,0.029274082115935768
2010-01-05 09:00:00+01:00,0.06791851930126182,0.02712163589880007
2010-01-05 10:00:00+01:00,0.14383207418657812,0.02213852883000181
2010-01-05 11:00:00+01:00,0.19669716792314462,0.0160836123508767
2010-01-05 12:00:00+01:00,0.20537005158609395,0.011914475466458904
2010-01-05 13:00:00+01:00,0.1674921957609114,0.010217957867240017
2010-01-05 14:00:00+01:00,0.09657243038264661,0.010019011023896096
2010-01-05 15:00:00+01:00,0.025536686675187603,0.013947913276398573
2010-01-05 16:00:00+01:00,0.0,0.02248143789208475
2010-01-05 17:00:00+01:00,0.0,0.026313072096433823
2010-01-05 18:00:00+01:00,0.0,0.03507669084389519
2010-01-05 19:00:00+01:00,0.0,0.03603479433408964
2010-01-05 20:00:00+01:00,0.0,0.02816455283646837
2010-01-05 21:00:00+01:00,0.0,0.025137093824705907
2010-01-05 22:00:00+01:00,0.0,0.025407856648600017
2010-01-05 23:00:00+01:00,0.0,0.02473455448080182
2010-01-06 00:00:00+01:00,0.0,0.023490995407853654
2010-01-06 01:00:00+01:00,0.0,0.020991505066016495
2010-01-06 02:00:00+01:00,0.0,0.018684974341082617
2010-01-06 03:00:00+01:00,0.0,0.017835146362869394
2010-01-06 04:00:00+01:00,0.0,0.021085258095021014
2010-01-06 05:00:00+01:00,0.0,0.02136338503755536
2010-01-06 06:00:00+01:00,0.0,0.017998810224468115
2010-01-06 07:00:00+01:00,0.0,0.015536929232196938
2010-01-06 08:00:00+01:00,0.0,0.0181497461679929
2010-01-06 09:00:00+01:00,0.06931262525707446,0.0186073803308937
2010-01-06 10:00:00+01:00,0.1383001660572883,0.017829342863542527
2010-01-06 11:00:00+01:00,0.17250146031023142,0.044232683918125196
2010-01-06 12:00:00+01:00,0.1919074470129857,0.023535560516865593
2010-01-06 13:00:00+01:00,0.15707426134152996,0.014327158274972999
2010-01-06 14:00:00+01:00,0.09164003290208482,0.012965765400099702
2010-01-06 15:00:00+01:00,0.026253885567087992,0.014604588554596351
2010-01-06 16:00:00+01:00,0.0,0.015271609601573097
2010-01-06 17:00:00+01:00,0.0,0.012162270850074071
2010-01-06 18:00:00+01:00,0.0,0.010588800990326322
2010-01-06 19:00:00+01:00,0.0,0.012408198519571369
2010-01-06 20:00:00+01:00,0.0,0.014515253063874686
2010-01-06 21:00:00+01:00,0.0,0.016320676273472765
2010-01-06 22:00:00+01:00,0.0,0.0237030498285379
2010-01-06 23:00:00+01:00,0.0,0.033882635664528864
2010-01-07 00:00:00+01:00,0.0,0.0449297112380238
2010-01-07 01:00:00+01:00,0.0,0.05072053085983199
2010-01-07 02:00:00+01:00,0.0,0.05144242688231575
2010-01-07 03:00:00+01:00,0.0,0.0554067436518645
2010-01-07 04:00:00+01:00,0.0,0.06441548680044981
2010-01-07 05:00:00+01:00,0.0,0.07462203501682649
2010-01-07 06:00:00+01:00,0.0,0.08761132340726874
2010-01-07 07:00:00+01:00,0.0,0.0929497198430984
2010-01-07 08:00:00+01:00,0.0,0.09672865622238898
2010-01-07 09:00:00+01:00,0.0696005600153082,0.13372797321527094
2010-01-07 10:00:00+01:00,0.14091930275045808,0.1378686511895687
2010-01-07 11:00:00+01:00,0.18896032528244885,0.1310214163366559
2010-01-07 12:00:00+01:00,0.19681635948033893,0.2159324450724881
2010-01-07 13:00:00+01:00,0.1550052179701651,0.30258680663659676
2010-01-07 14:00:00+01:00,0.09195910203755525,0.2607999012508235
2010-01-07 15:00:00+01:00,0.027062815240971868,0.21869044044287825
2010-01-07 16:00:00+01:00,0.0,0.1982500463986988
2010-01-07 17:00:00+01:00,0.0,0.09995260869497372
